Map,District,index,"(2020, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)","(2020, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)",G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL,R21USSRPER,R21USSDOSS,R21USSRLOE,R21USSDWAR,R21PSCRMCD,R21PSCDBLA,RacialDemographic.TOTAL,RacialDemographic.HISPA,RacialDemographic.WHITE,RacialDemographic.BLACK,RacialDemographic.NATIV,RacialDemographic.ASIAN,RacialDemographic.HAWAI,RacialDemographic.OTHER,"(2016, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)","(2016, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)",area,perimeter
484,5,1885924.564079549,235828,130887,4289,235806,130844,4288,233982,125563,8140,127956,89570,4195,3285,2934,3155,89719,16338,6722,5209,4818,2225,1695,785,2472,838,1181,909,694,872,231884,119012,11883,229285,119962,10238,208917,119615,207713,120872,209709,115450,760526.4837214225,41426.01961147181,473720.8174501642,201685.64131279918,1468.7712718244177,11739.460832092162,283.1669737238419,27055.74133412693,100937.13132108875,194431.88079595217,1.4553746160902505,14.203316227276824
484,6,1016374.942563304,87793,267318,3404,87868,267509,3420,85668,261887,7469,47139,30262,1999,1866,1398,1319,188818,35423,8699,11253,11043,4813,2797,1367,1512,838,1036,951,1751,756,85309,256134,11232,83904,257081,8926,74003,253822,73226,254711,75234,250150,771385.1099109636,72406.32774190011,167781.46028334124,476009.0047540131,1397.4954962425868,23113.387708159324,366.0690137999809,25393.78266167697,209754.3472425552,81335.6037741802,0.17605494764145457,3.5665034477155224
484,7,1472055.739655679,203693,159474,5007,203709,159513,5009,203190,153130,9156,102777,84756,4285,3420,2686,2857,99319,22779,9484,8614,5831,2924,2573,1132,2909,1166,1161,970,851,913,201503,144978,13780,200071,146291,11707,181179,146085,179772,147467,182900,141284,760581.789968282,87285.38591236499,435292.50002534786,173342.20104340886,1301.0332036080686,30528.68478782409,247.3764464074409,28061.172990558793,111382.28020847999,169826.40707486568,0.75238630141004,8.066131775112504
484,8,2115510.7984615834,180719,163481,3779,180805,163432,3780,180111,156972,7243,93382,73913,3282,2607,2363,2307,111904,20507,7179,6055,6709,2556,2229,1572,2018,791,1086,936,706,752,178104,150635,10657,175890,151742,8680,160822,149439,160153,150230,161707,144817,777760.2128529135,45794.11736688728,379873.322538045,302723.96647478745,1618.499666256106,14911.413169968218,866.7347105731453,28840.413649020902,131739.04407706833,154571.5340100352,1.5226407695074968,10.634497531415848
484,9,1980932.7282115838,61417,296354,4032,61505,296475,4064,62312,288687,7678,34065,21174,1529,1734,999,1043,213944,33251,11612,11132,10342,4890,2696,1505,2033,1355,1149,1028,1345,812,62913,277513,13690,61976,279144,10373,56680,282058,55011,283809,58402,276368,756340.5816740937,54962.14032569951,202987.5225664227,429582.3637491079,1337.6747936686816,35204.904305130956,257.704253826754,27284.767615257482,240814.39211979398,53531.75979530944,0.09291546999738308,5.073262448268922
484,10,2436697.7332190285,181281,150678,4782,181275,150682,4782,179209,145475,8120,93484,66961,4935,3958,3784,3983,93967,21676,9178,7240,5942,3118,1478,1431,2718,1091,1577,1227,922,1037,178344,137015,12318,175971,137795,10496,161620,136824,161323,137109,162517,132419,763814.6629132122,57213.93073768099,431626.76948387944,219525.74502334313,1850.3460928323932,17194.78391053744,1244.299900399503,31775.370473004787,115960.0,147881.0,1.7246461505564954,11.990783363801384
484,11,2203355.188256666,109396,255052,4240,109438,255085,4240,107971,248675,8618,60865,37319,2393,2469,1779,1481,178554,32305,9467,10846,11282,4775,2453,1466,2096,1094,1102,1118,1307,895,107932,240795,13493,106475,242875,10639,95691,241188,94353,242633,97303,236907,758440.3040083183,71316.62635381361,220320.8920065524,419878.32340213447,1385.0018868403731,13292.618233583542,311.32505119195486,26896.299435518304,201057.42724413713,98778.51569315475,0.1960459700838938,5.744712499258886
484,12,2791464.233482547,190912,127806,2714,190911,127821,2718,190145,121843,5555,92379,80455,4442,2936,3777,2837,71214,23077,7403,7460,6115,2760,1901,1439,1461,711,1192,1129,532,957,187911,116489,7569,184136,117678,6463,168600,115106,168441,115400,168589,111697,778388.5240299032,53681.442556971,400134.51623913203,292216.0463760748,1540.1617622543679,7735.126127333059,273.3882655287839,20737.187164963067,110086.0,167872.0,3.442082415014505,13.243255559985862
484,13,1971777.2552044413,273161,101128,5089,273153,101087,5088,271970,94443,9715,109502,147464,4512,3859,2774,3024,59689,13834,9274,3962,2957,1908,1309,860,3300,1123,1305,950,800,980,269215,86454,14400,266964,87317,13242,246233,89226,244469,90841,247985,84126,762041.9069239517,100609.06652258846,533292.3543781341,40626.793135790176,1580.0720779865067,55250.14890874685,286.04590296014874,27462.343768613486,62329.96657199937,219017.10115188782,0.9348219260378777,9.244111672987236
484,14,1950543.0577806935,127992,242517,5816,127989,242264,5807,137783,227305,8803,80256,45772,2167,2716,1662,1427,163276,25866,15007,8079,7669,4013,2174,1679,3306,1536,1556,1017,1077,890,139412,212071,16594,137805,214236,13806,130835,215447,126887,219242,134273,207499,765684.9859048707,119344.73052878308,383567.34845121007,166916.85090857267,1230.663184631367,56012.02292899967,294.24414264599676,31784.359508097536,177659.38330185777,115601.77949291223,0.06182713294304886,2.6617589440111002
485,1,1832936.4056042703,191581,159371,3701,191622,159282,3702,190565,153459,7257,100585,76959,3361,2650,2370,2489,108624,20260,7348,6339,6345,2638,2052,1390,2075,766,1110,883,765,817,188580,147032,11130,186631,147884,9103,170619,146422,169769,147358,171696,141807,753475.5883769197,40053.9526525886,392499.95375971094,275438.04447356897,1468.2477994098244,12683.457890982867,712.7885429424321,27221.88254105822,123999.6173626458,163161.9598024864,1.3186796359527224,17.821382845665006
485,2,1951276.1232074762,245764,154231,6833,245740,153902,6839,248217,144246,11252,137715,91823,4404,4590,3180,2862,96748,19272,12546,5655,4328,2894,1672,1267,4493,1551,1685,1164,1038,1198,247202,132166,18332,245126,133965,16296,228103,136854,225318,139530,230997,130062,754284.2995941724,87327.94112026131,503601.3594213635,69316.08581761178,1324.019368951916,53752.54605073145,286.09703570256397,33450.49245113711,96362.39458406119,205911.97278997634,0.17359938179813877,6.192007212334873
485,3,1563727.219126776,216338,139886,5359,216345,139888,5360,216013,133587,9449,105755,95214,4065,3486,2696,2831,87592,19025,9064,6990,4690,2540,2323,1066,3119,1200,1199,990,885,902,214362,124982,14424,212840,126309,12498,193188,126078,191591,127622,194991,121228,777069.4251201821,123343.80235994516,459230.98101308336,122042.25434966641,1237.2048712917986,39330.23189480868,268.71160372867615,27536.168209178977,97531.59359310487,176199.8896921263,0.5432787999320288,8.721969891529541
485,4,1113871.4180246096,71676,269441,3381,71687,269408,3396,70211,264080,7131,37962,24462,1857,1758,1079,1337,188767,35844,9410,11726,10807,4702,2859,1498,1485,952,1043,1013,1350,809,69764,257652,11315,68586,258725,8745,61316,256762,60382,257743,62502,253041,754848.4936691246,92159.55932100084,134453.48853105144,458072.3347005539,1357.7693795247962,40036.16074705759,293.64143521596594,23733.059921571425,219032.61913965506,65332.49766199007,0.13216920062545343,3.8521228964439738
485,5,1018774.2654373895,145702,198267,4462,145645,198165,4475,146762,190416,8663,79940,50405,4108,3524,2016,2973,116333,29968,13638,12089,7916,3888,2698,1424,2640,1275,1330,1192,946,1081,146246,180132,13831,145031,181598,11484,130798,181619,129120,183171,133619,175664,780351.1274898757,151578.12910970577,268549.2699174957,193778.17491349627,1283.7228464268824,131934.93925892288,330.43405193896416,27607.4957913195,133986.47877495445,129584.71131952186,0.1012765970238625,3.837845887821942
485,6,2777613.4467758853,210048,108146,3262,210103,108103,3268,207982,102604,6733,96631,87260,6031,3906,5960,4472,53022,21345,8003,7001,6026,2844,1576,1421,1934,813,1528,1168,705,1028,205613,97305,9077,201139,98600,7896,184283,95603,184266,95672,183959,92768,766804.6136153808,59681.373749220664,456783.1438645857,212930.20780194455,1803.0909755279233,7669.757430635183,482.55887063380203,24958.431017576313,87697.83050545004,178202.18119921294,3.2708476852445045,15.157954352019939
485,7,2214729.6877162536,269141,82923,4480,268972,82855,4483,264420,79101,9197,135928,105472,6357,5024,4681,4190,46373,12129,8589,3535,3061,1904,1311,982,3028,1144,1400,1108,754,1448,260761,72329,12558,256560,73602,11648,234853,73473,234104,74183,234551,70089,779038.3549311906,92613.77938248619,594556.265333897,49019.990003979874,1736.8219718386697,9010.837126648881,254.64398298219123,29302.14745420096,58752.546179625904,218092.70332894256,1.1639911622299923,7.656051276395619
485,8,1550506.5479741816,108550,252402,3818,108709,252802,3842,107442,246185,7758,59505,38358,2255,2257,1559,1389,176141,33014,9215,10712,10789,4831,2553,1286,1764,902,1028,1000,1723,727,107250,238797,12120,105691,240557,9559,96192,238425,95099,239593,97689,234193,761432.3146313917,66718.64887028912,194765.07210615955,448491.9606002473,1375.2199176320817,20881.065746037482,297.9582802781041,24181.16524883456,195142.7784331357,96620.82929647581,0.2064488596642287,3.8711427607894167
485,9,1874305.8909058573,151655,220230,5896,151605,219797,5910,160126,206280,8962,92654,54495,2534,2946,1819,1776,145249,24653,14626,7976,7162,3675,2109,1530,3332,1478,1480,1039,1058,965,160983,191708,16872,159248,193845,14228,152322,196492,148612,200064,156031,188428,768797.6940213306,141381.99675292493,377647.6324297808,148640.7351815153,1054.9090027724721,61770.78475675296,296.9816088466455,31331.218752861645,159762.22178212766,138473.82980004826,0.07401970141136678,3.0119683543097917
485,10,2519114.6514796074,177977,150572,3100,177970,150592,3102,177173,144468,6183,87857,75208,3543,2581,2703,2385,99377,21388,6579,6240,6147,2481,2180,1196,1572,692,1031,1058,531,821,174062,139376,8311,171714,139940,7049,157830,138253,157378,138881,158002,134173,763968.327008749,41637.43140894601,367690.4634637046,317469.1269623535,1416.3422249463442,10481.593079578955,407.76631200842814,22576.48422706716,127635.16949454996,155869.81880078706,3.243039236482514,16.166591380469352
485,11,2256847.109985544,201734,147922,4299,201739,147911,4304,198601,143336,8635,109329,73689,4026,3346,3025,2852,99110,20220,7190,6745,6668,2774,1784,875,2451,896,1163,987,828,951,197159,137111,12634,194656,138535,10655,174837,137152,173746,138239,175676,133587,753535.3779371489,67937.66277162833,413630.479009595,227468.02957489569,1658.019567430931,9150.534896944833,362.1664305356498,29298.33464928808,110495.10084908304,169857.38988828537,0.843834506430723,7.856912806792401
485,12,2590312.454075811,67116,310552,4804,67127,310373,4805,73882,297409,8153,42328,23628,1327,1858,1036,930,227070,28775,14405,9609,9145,4749,2441,1784,2662,1653,1389,1029,1247,812,75651,281797,15544,74802,283657,12189,69731,288259,66571,291472,72398,280441,771404.596767414,53107.05890581855,310227.02652716567,324681.69378534256,1215.0092251213005,47774.792342064575,259.88918848740616,29645.079359404404,248641.5542791134,56940.42859812979,0.052930409155457034,2.2665769938114013
485,13,2299712.7642848436,177466,145748,4194,177506,145758,4194,175341,141033,7140,91583,66307,3907,3145,5664,2928,95294,19808,7684,6681,5518,2516,1357,1376,2262,978,1356,1029,720,849,174285,132767,10814,172023,133295,9115,158248,132917,157901,133316,158944,128308,765454.8974317156,57583.23364239579,417129.4369247429,240857.35615049145,1634.17135654595,16029.48800246131,1052.0276397857394,28212.865415136323,114824.0,146483.0,2.1773596828970043,13.055737681023896
485,14,2154007.0154014947,227089,134816,4549,227084,134797,4549,225882,128315,8526,95442,117174,3817,3264,2561,2762,77335,18417,7724,5469,5804,2509,1772,9238,2614,993,1212,980,768,885,223263,122171,12049,221201,122457,10731,202659,121614,201984,122269,203634,117173,761442.8894054046,48332.42995278873,471391.4276976638,189913.00568433243,1810.4514925791104,15173.810776372344,795.3350169134314,31078.174961365323,104099.09502249295,188372.7878220172,1.492561109880532,13.237520589002983
486,1,1995249.0406000044,277337,91159,5034,277361,91174,5034,275490,85276,9532,106470,154465,4470,3781,2875,2975,53216,12848,8237,3734,2908,1843,1175,800,3173,1052,1203,914,725,908,272383,78204,13860,270318,78876,12766,248151,80303,246604,81747,249560,75687,758229.6049137529,102894.3205622105,544668.8013664245,46966.26800624421,1498.5735818184398,31900.815810192547,270.72421360052385,27129.39629972973,57648.23005006144,221272.63827631678,0.9983354014034971,8.053557796835872
486,2,1617915.6837085427,75607,260798,4126,75717,260838,4131,80326,250420,7146,44669,26436,1834,1994,1095,1327,181749,29986,12601,9929,8513,4134,2470,1535,2207,1273,1221,1034,933,805,80911,238681,13433,79698,240057,10721,74220,241861,71873,244144,76447,235938,770795.4336492138,136859.6417469429,244140.80219104528,291862.14710924425,1235.2891395483855,65436.95350988033,231.48309831479685,26213.827785447393,206326.48306477358,66209.8356298155,0.06244312032379139,2.2987238862973647
486,3,2187724.100884881,196865,201779,5829,196847,201597,5840,196203,194106,10511,113518,67077,3771,3930,2916,2412,136939,25012,10602,8004,7874,3755,2042,1312,3533,1342,1486,1199,1141,1091,195395,184190,16850,193452,186132,14324,176715,185725,174851,187582,178689,180319,774784.8717263343,79983.58158630245,397532.5680953238,240585.50646579318,1431.8792191263246,17545.79142880279,373.3000376596172,32221.86054019602,145287.1616922516,169173.56524787485,0.18805901467342925,6.516101142697383
486,4,2226870.5107915234,190589,156848,3725,190628,156810,3721,190560,150181,6873,99242,76984,3567,2882,2479,2437,105135,20508,7683,6441,5545,2612,2037,1452,2059,828,1119,1025,707,843,188188,143372,10545,185982,144228,8710,170299,143012,169489,143915,171334,138312,767906.0045764827,42804.07374373537,391061.0604443318,286582.0797208136,1523.00258200813,15158.569549380129,816.666706488683,27027.56443633343,130411.48183792506,163702.02669319196,2.1282926476667394,12.571754348666133
486,5,2055166.0289501648,116736,255445,5816,116514,254785,5795,123857,242365,9172,71828,41524,2038,2530,1595,1377,175412,27235,14473,8760,8457,4402,2267,1724,3282,1643,1504,1057,1238,922,125414,227531,16668,124204,229620,13627,117227,231882,113686,235353,120308,224000,771061.143143675,101594.77875980847,357275.6866588017,223369.23968625843,1254.7942375733983,48148.31755900793,316.9845576295627,32487.75021337686,193226.61512295157,105592.44209414953,0.06653929238086675,2.9563396101175132
486,6,2316248.899310767,181914,179442,4746,181909,179444,4750,183413,171126,8069,100065,70068,3258,2834,2294,2387,109994,23844,8420,7202,6964,2846,2798,9762,2504,1136,1225,982,811,876,181738,163469,12074,180063,163993,10200,166134,162936,165187,163884,167729,157286,778506.0862906309,49216.65457147991,413704.978862879,260793.8010984981,1674.5500021850435,19504.367548284663,795.6795052430233,29299.383025288393,142978.0,155657.0,2.0251718180733618,11.03996699413555
486,7,2307431.8571743136,180371,142954,4402,180414,142964,4402,177974,138371,7576,91954,66509,4311,3584,6175,3802,91068,19952,8380,6712,5456,2823,1386,1134,2428,1025,1486,1145,840,937,177274,129910,11489,174759,130645,9832,161111,130228,160812,130524,161899,125940,750463.047937647,60929.03974635852,423777.1944024381,213395.33636967017,1710.646335152913,16566.767924780932,1182.1503136399951,29726.30248066963,109717.0,147722.0,1.703023218107995,8.654224301330965
486,8,2802824.4863628238,202450,101695,2832,202497,101646,2839,200624,96369,5952,91687,87047,5680,3468,5472,3525,49246,20836,7264,6748,5770,2567,1563,1332,1703,723,1337,1104,563,959,197994,91711,7908,193723,92857,6871,177323,89904,177325,89997,176843,87164,755579.9409385335,59566.35225491641,438845.9275237605,223270.97030859863,1710.3864817480353,6957.942916647307,322.08785765577204,22698.685903211135,84627.14030288329,174214.30066384986,3.6668601268745067,15.26174138752794
486,9,1101654.104928422,94153,263116,3432,94269,263329,3452,92031,257671,7518,50485,32964,2139,1907,1412,1412,187341,33901,8557,10888,10600,4548,2743,1350,1634,880,1055,954,1603,748,91454,251857,11380,90061,252794,9009,79474,250035,78635,250998,80690,246281,760925.125747371,64360.9816172551,186777.74446272105,456239.2591325983,1368.182046243714,21387.265175028962,401.9549006548369,25657.99920401082,206323.03621898542,86177.78029250597,0.19592154249801008,4.528425387038455
486,10,2107422.705138905,128692,224950,3987,128933,225669,4023,126657,219382,8227,69939,46274,2568,2358,1888,1740,157259,28832,8432,9694,9811,4327,2353,1160,1925,969,1030,978,1451,828,126382,212069,12543,124365,214087,10058,112615,213458,111494,214659,113876,209485,769424.3115113538,62446.64771295101,255494.20610762172,405043.91668073734,1567.0374652668374,13894.345511677511,255.35282831951017,26056.249333024312,177447.087474452,110127.65062546876,0.35250659195585515,5.960713474739411
486,11,1860407.0759281411,181307,192274,5415,181177,191385,5445,187789,179807,8810,105226,65638,3524,3697,2197,2566,118550,23831,15328,8074,5995,3388,2161,1491,3325,1437,1551,1112,1019,1126,187635,165841,15848,185934,167617,13595,175434,171221,172320,174184,179171,163225,759592.1361639292,106552.88562357699,385104.8638659715,100029.42268826981,1064.3645510928184,131883.0294167005,285.759658258201,29644.922985456156,129611.48015058371,155978.455700172,0.11072009542364011,4.0152984391833835
486,12,888665.5207658126,172443,182262,4888,172423,182341,4888,171022,176516,9545,93777,59977,4545,3800,2540,3205,109325,27283,11617,11802,7396,3642,2377,1282,2920,1182,1307,1142,995,1044,169838,167441,14563,168441,169080,12172,150874,168206,149431,169573,152733,163511,762605.9235896077,127166.24016401244,324240.84241637075,206970.26194166753,1274.4654155531616,68549.01635664518,289.63911279381296,28991.229209532954,122817.99454512751,150900.75550980688,0.18130688704859454,3.6854558249181
486,13,1971637.4510438764,202578,147609,3783,202552,147542,3783,201260,141888,7240,106420,80558,3626,2723,2753,2726,101408,18703,6495,5430,6171,2276,2063,1072,1984,754,1108,927,599,772,199026,135983,10193,196807,136765,8533,179924,135404,179192,136303,180653,130891,765712.0347381434,37682.63611587783,412290.6938264839,274979.2223993155,1370.6854514860563,11656.381358035145,304.19479351342,24626.919693371976,117763.37785919165,171576.67264295818,1.85020003126501,14.401841107205456
486,14,2278517.534411822,260795,74176,4123,260613,74109,4126,255411,71041,8868,127934,104933,6261,4847,4658,4285,40393,11347,7932,3349,2946,1782,1252,927,2754,1049,1322,1067,693,1434,251549,65066,11657,247441,66218,10778,225478,65748,224942,66250,224757,62923,766322.3350733247,91399.1657945721,587240.6297758265,48031.56839229095,1691.1434911967422,7090.4359349360775,255.02241622824522,28350.9088903512,53777.91168081314,210798.87662388975,1.2646561240125984,8.735969284896319
487,1,2201062.1772219017,230402,167142,6246,230296,166301,6266,234867,155789,10222,133816,82663,4085,4176,2930,2760,106619,19276,13392,5977,4687,2969,1773,1260,4000,1479,1643,1148,983,1158,233988,142551,17441,231689,144445,15294,217585,148295,214565,151169,220499,140943,764564.0086016813,92885.46756813854,491718.875764381,77490.66356927007,1243.7978648817077,63127.25743568756,292.52497662406563,32659.864030158933,111596.28917044039,196465.2899756046,0.25736264650211155,5.720607084378202
487,2,2342763.184399484,190833,144835,4490,190876,144862,4491,188429,139631,7919,92748,73334,5209,3989,6563,4158,89517,21183,9032,6991,5769,2998,1464,1204,2547,1073,1574,1240,876,1024,186651,131698,11904,184028,132320,10203,169747,131521,169497,131785,170314,127312,773001.861158743,62883.729023611275,440731.64858229976,216145.00155831405,1797.0817808269096,16611.03105334075,1187.5384966056217,30353.01225541165,111507.8137712045,157924.3190186348,2.307172585652507,13.213058264436603
487,3,2114596.0266066794,242729,134941,3946,242670,134870,3943,240945,129204,8038,108427,118663,3883,2992,2548,2859,90254,17333,6988,5161,5320,2166,1931,1044,2296,838,1117,833,691,787,237894,123530,11437,235762,123860,10068,217175,123814,216107,124890,218142,119231,763922.7105682562,42275.066826695765,480456.77679589705,200612.22226686194,1401.202651701092,10040.638239652493,264.04683096301613,25799.867534784953,104828.66470931566,200017.94648383238,1.7877300202023438,16.662843964227715
487,4,1989094.1931330091,181495,145943,3426,181571,145893,3427,180583,139917,6733,91699,75570,3403,2550,2563,2332,98327,19275,6610,5762,5781,2404,1933,1430,1817,727,1048,942,627,751,178024,134253,9643,175776,135243,7880,161139,133556,160559,134236,161555,129374,757062.1309985103,46956.86148309749,386195.46798232914,277540.8636516399,1598.1716138116738,13663.969824613061,863.1743423186323,27317.444626221182,118159.0,155388.0,2.4072676364159933,14.91259842671528
487,5,1041830.2809906803,67143,285242,3181,67202,285279,3197,65130,279767,7180,35115,22859,1721,1689,1102,1132,201423,38500,9059,12016,11779,5113,2942,1444,1288,860,1033,1006,1521,802,64776,274108,11028,63438,275098,8425,55483,271755,54695,272663,56471,268401,771553.3653165102,59769.09625726525,124060.3260259672,524146.1712063691,1388.1399235493893,31808.48086577435,300.3879519534096,25044.02748483536,230153.08437778315,60581.91356709065,0.1392615492736674,3.7395086583240214
487,6,2780520.599270426,187289,121940,2628,187309,121877,2631,186342,116227,5426,88294,79382,4533,2935,4882,2943,66331,22543,7261,7361,6161,2663,1812,1424,1435,688,1190,1069,532,923,184322,111068,7349,180200,112298,6343,165132,109335,165021,109564,164997,106235,759738.6899763836,54822.091575509236,394574.6367932142,278306.00789418427,1515.0365608763286,7315.627873935946,278.4893795336505,20891.84333686089,104587.0,163982.0,3.0629728745045006,13.071988159586788
487,7,1524825.5858359002,213594,146872,5525,213562,146823,5527,213940,139813,9640,107314,90070,4298,3830,2877,3007,89671,20583,10371,7400,4927,2707,2307,1110,3341,1234,1304,1085,947,1037,212751,130351,14876,211227,131636,13142,190875,131940,189135,133650,193114,126709,767613.6573370825,107551.8723298358,448824.16248302074,114146.7008972676,1285.8945000968356,63260.70116551061,266.23622399368566,28091.368372691206,96171.81206014326,176834.6254361766,0.30546431990187817,6.148230971578632
487,8,2078730.9161969693,174417,204341,5194,174272,204231,5203,173011,197996,9571,98795,60076,3496,3452,2703,2169,137933,26917,9816,8848,8770,3923,2155,1307,3017,1196,1307,1135,1128,1022,172530,189327,14954,170583,191304,12490,154684,189735,153058,191401,156293,185167,770065.2049290492,76135.55571727977,358408.02523010294,280267.0621587405,1498.9417600685672,17252.008766115887,373.2379466051515,30923.73102869179,147873.1435378532,151550.3721495841,0.31288076591565955,9.879248383861826
487,9,2367524.3618505914,176786,159361,4225,176795,159351,4228,176289,152898,7446,95895,66446,3546,2926,2538,2764,96040,21775,7361,6721,6935,2744,2019,9572,2199,919,1311,1037,739,881,174659,146098,10690,172712,146468,9003,157939,144744,157571,145201,158857,139945,752160.1652418361,37842.930242373324,386531.0602150737,279746.9503911581,1657.6349933540605,14227.135964184034,836.9103871061175,28428.775345384493,128776.1862287955,150681.6809813652,2.127461444480018,13.102902919055564
487,10,2424040.060345877,40287,295561,3875,40424,295710,3903,40876,287915,7709,21913,13300,1130,1493,866,762,215694,31742,10817,10853,10970,5071,2654,1560,1834,1312,1070,957,1670,761,41727,278020,13212,41031,279829,10115,35886,280610,34297,282371,37541,275901,755804.7403535878,70386.27752050913,166529.58677287298,465761.8609544102,1320.076070194084,22602.065247258925,256.60035700947253,24820.864486971514,245902.08908319398,32963.44639161637,0.07528340129379489,4.50127058851475
487,11,1882466.5336288319,238012,138949,4823,238072,139074,4829,235894,133481,9033,130190,88076,4494,3731,3315,3098,93586,17725,7840,5732,5289,2575,1643,802,2883,1024,1224,1015,881,923,234264,125898,13561,231573,127338,11570,210256,127379,208907,128721,211418,122932,772082.1511086001,55153.380964879594,477138.5925692356,188169.39167970122,1610.2950652619843,15478.267824715294,311.55012096635346,30393.26262026457,99657.90157061431,202125.48728004616,0.8003714464375774,7.659202010188419
487,12,918662.1078753028,121195,197007,4190,121199,197172,4195,121075,190735,8251,64732,41599,3709,3132,1775,2700,117363,29586,12556,12609,8098,3865,2690,1401,2441,1216,1212,1138,900,942,120262,181301,13260,119298,182736,10718,107126,182250,105651,183603,109472,177025,768106.1533946968,189058.6517717494,224698.1150715645,209302.14774157447,1318.4243662885162,112104.95773804387,328.1301942508436,26039.518562630106,140059.10857078704,108210.30847047403,0.09597384052872147,3.244742584062301
487,13,2027447.3932478724,133830,253930,5804,133821,253766,5806,145447,237112,8507,84826,48333,2112,2708,1625,1498,173439,25383,16034,7930,7189,3851,2090,1757,3284,1580,1571,1006,1085,884,146998,219842,16871,145370,221986,14019,139307,226097,134962,230246,143131,216612,774728.832438509,116771.99171624192,411062.14292494557,139488.41964386887,1044.440189769904,68173.05527405345,252.68451689393171,31540.54295666014,186599.73010210882,120599.97320364564,0.060453229245950715,3.1295683527503457
487,14,2024171.5793964742,263825,78443,4585,263785,78424,4583,259789,74034,9364,119450,120083,5973,4732,4062,3994,40838,12297,8884,3406,2731,1896,1274,1018,3049,1147,1350,1029,738,1398,256335,67280,12785,252561,68408,11926,232645,68892,231816,69613,232885,65175,761504.3285765537,110964.02700281348,571226.5827890957,26995.536386639666,1695.8626593189472,20014.802727113765,289.4882751760481,27828.877358433223,52091.176817760235,211778.6370419295,1.0543802882100326,9.524281597462334
488,1,1658656.5637053219,70188,324812,4323,70062,324486,4316,71696,316106,8330,39873,23614,1889,1890,1126,1337,236526,35173,12981,12260,10237,4868,2837,1665,2359,1391,1233,1029,1158,822,72594,304176,14504,71972,305646,11159,64882,308392,62935,310383,66833,302176,776560.027065018,54885.41483817856,234355.31951611117,410065.2286905118,1265.4343511270954,41444.79289819962,259.6741122199148,29252.794975725195,259159.77907821987,62959.02219796858,0.08410339354824053,2.9525139235674747
488,2,2008783.3509153067,202026,146222,3762,202026,146173,3765,200591,140597,7363,107841,78737,3645,2682,2565,2709,102163,17470,6381,5140,6070,2247,2026,1038,2089,736,1069,903,634,774,198381,134564,10507,195912,135508,8834,179215,134555,178446,135457,179967,130140,754533.1404225176,37324.90491153744,412002.3564208609,262587.3671124104,1430.5435311885667,12019.738093353282,413.1094698144428,25833.119070686847,116469.30555616083,171974.5228337007,1.7276883571650028,13.099200042951773
488,3,2769619.605532166,186279,129489,2648,186279,129548,2654,185511,123570,5456,89530,78431,4445,2937,3906,2871,72102,23464,7451,7607,6202,2765,1935,1470,1440,701,1190,1113,528,957,183499,118132,7427,179496,119369,6363,164415,116445,164303,116691,164387,113096,770495.5509886731,53837.039619297415,390490.1623989963,294071.7411911478,1576.6254410116483,7424.787520155059,274.08228845377573,20795.89361501971,111981.62214080835,163637.32735704182,3.607031559909986,13.37775504698833
488,4,1910978.5878203467,203630,166481,4356,203634,166472,4362,203048,160154,8039,99772,90178,3453,2779,2432,2488,110338,22542,7872,7089,6231,2712,2569,1595,2392,1021,1095,904,807,802,200921,153363,11881,199380,153865,10151,182665,153650,181530,154825,184047,148766,774824.6959562561,67062.7645498547,437422.83716448286,223947.15798910087,1391.7645623972628,14506.493567912044,329.8017712792415,26360.3459624325,127962.99564125725,169721.99804099515,1.7213877822941221,11.031592971213295
488,5,2463830.7690461464,184241,140839,4329,184311,140808,4330,182013,135562,7694,88147,71822,5060,3861,6633,4067,86284,20801,8810,6887,5808,2950,1434,1202,2444,1044,1522,1196,876,1018,180257,128160,11473,177582,128717,9915,163825,127895,163594,128128,164365,123875,754183.282884942,60667.398600776134,430484.59862382896,210771.44706967947,1765.5560184070243,16283.35780729575,1191.9978112500457,29780.959382657493,109288.54836927667,152253.8687518901,2.0233738115539937,9.532131413112976
488,6,2280172.290588593,280731,108480,5740,280716,108315,5736,279929,101185,10513,122913,141461,4383,3969,2990,2851,67565,13294,9231,3682,2963,2122,1309,927,3758,1195,1394,967,865,943,276940,92074,16020,274513,93220,14524,255347,96256,253308,98168,256829,90895,770735.1094427617,97032.66887801884,567482.0769824313,43309.42950717603,1571.4384795354733,26822.756337896037,291.4187429815194,30654.98345194225,68792.69330351843,225751.46511570795,0.8566413309880405,9.055573640597169
